"submitNm","distur","siteId","plotId","fireYr","year","cntryId","lastNm","lat","lon","biome","fireId","paired","gtProde","hitRock","orgDepth","srfH2O","topoPos","slope","vegCvr","tsf","tsfClass","estDoy","estDepth","n"
"Douglas","unburned","Farmers CALM","70",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",65,1
"Douglas","unburned","Farmers CALM","70",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",56,1
"Douglas","unburned","Farmers CALM","70",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",64,1
"Douglas","unburned","Farmers CALM","70",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",56,1
"Douglas","unburned","Farmers CALM","70",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",59,1
"Douglas","unburned","Farmers CALM","70",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",61,1
"Douglas","unburned","Farmers CALM","70",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",62,1
"Douglas","unburned","Farmers CALM","70",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",57,1
"Douglas","unburned","Farmers CALM","70",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",64,1
"Douglas","unburned","Farmers CALM","70",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",54,1
"Douglas","unburned","Farmers CALM","70",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",68,1
"Douglas","unburned","Farmers CALM","70",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",66,1
"Douglas","unburned","Farmers CALM","70",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",66,1
"Douglas","unburned","Farmers CALM","70",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",66,1
"Douglas","unburned","Farmers CALM","70",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",69,1
"Douglas","unburned","Farmers CALM","71",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",58,1
"Douglas","unburned","Farmers CALM","71",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",58,1
"Douglas","unburned","Farmers CALM","71",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",48,1
"Douglas","unburned","Farmers CALM","71",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",56,1
"Douglas","unburned","Farmers CALM","71",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",48,1
"Douglas","unburned","Farmers CALM","71",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",57,1
"Douglas","unburned","Farmers CALM","71",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",55,1
"Douglas","unburned","Farmers CALM","71",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",57,1
"Douglas","unburned","Farmers CALM","71",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",56,1
"Douglas","unburned","Farmers CALM","71",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",54,1
"Douglas","unburned","Farmers CALM","71",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",49,1
"Douglas","unburned","Farmers CALM","71",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",51,1
"Douglas","unburned","Farmers CALM","71",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",48,1
"Douglas","unburned","Farmers CALM","71",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",53,1
"Douglas","unburned","Farmers CALM","71",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",55,1
"Douglas","unburned","Farmers CALM","71",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",57,1
"Douglas","unburned","Farmers CALM","72",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",50,1
"Douglas","unburned","Farmers CALM","72",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",48,1
"Douglas","unburned","Farmers CALM","72",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",59,1
"Douglas","unburned","Farmers CALM","72",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",51,1
"Douglas","unburned","Farmers CALM","72",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",47,1
"Douglas","unburned","Farmers CALM","72",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",50,1
"Douglas","unburned","Farmers CALM","72",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",52,1
"Douglas","unburned","Farmers CALM","72",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",56,1
"Douglas","unburned","Farmers CALM","72",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",51,1
"Douglas","unburned","Farmers CALM","72",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",52,1
"Douglas","unburned","Farmers CALM","72",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",49,1
"Douglas","unburned","Farmers CALM","72",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",60,1
"Douglas","unburned","Farmers CALM","72",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",54,1
"Douglas","unburned","Farmers CALM","72",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",55,1
"Douglas","unburned","Farmers CALM","72",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",58,1
"Douglas","unburned","Farmers CALM","72",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",57,1
"Douglas","unburned","Farmers CALM","73",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",55,1
"Douglas","unburned","Farmers CALM","73",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",52,1
"Douglas","unburned","Farmers CALM","73",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",43,1
"Douglas","unburned","Farmers CALM","73",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",57,1
"Douglas","unburned","Farmers CALM","73",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",49,1
"Douglas","unburned","Farmers CALM","73",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",51,1
"Douglas","unburned","Farmers CALM","73",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",63,1
"Douglas","unburned","Farmers CALM","73",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",60,1
"Douglas","unburned","Farmers CALM","73",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",63,1
"Douglas","unburned","Farmers CALM","73",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",53,1
"Douglas","unburned","Farmers CALM","73",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",47,1
"Douglas","unburned","Farmers CALM","73",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",68,1
"Douglas","unburned","Farmers CALM","73",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",62,1
"Douglas","unburned","Farmers CALM","73",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",70,1
"Douglas","unburned","Farmers CALM","73",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",70,1
"Douglas","unburned","Farmers CALM","73",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",70,1
"Douglas","unburned","Farmers CALM","74",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",39,1
"Douglas","unburned","Farmers CALM","74",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",42,1
"Douglas","unburned","Farmers CALM","74",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",56,1
"Douglas","unburned","Farmers CALM","74",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",42,1
"Douglas","unburned","Farmers CALM","74",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",36,1
"Douglas","unburned","Farmers CALM","74",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",46,1
"Douglas","unburned","Farmers CALM","74",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",41,1
"Douglas","unburned","Farmers CALM","74",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",43,1
"Douglas","unburned","Farmers CALM","74",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",40,1
"Douglas","unburned","Farmers CALM","74",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",45,1
"Douglas","unburned","Farmers CALM","74",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",39,1
"Douglas","unburned","Farmers CALM","74",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",47,1
"Douglas","unburned","Farmers CALM","74",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",48,1
"Douglas","unburned","Farmers CALM","74",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",52,1
"Douglas","unburned","Farmers CALM","74",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",53,1
"Douglas","unburned","Farmers CALM","74",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",49,1
"Douglas","unburned","Farmers CALM","75",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",51,1
"Douglas","unburned","Farmers CALM","75",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",54,1
"Douglas","unburned","Farmers CALM","75",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",51,1
"Douglas","unburned","Farmers CALM","75",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",55,1
"Douglas","unburned","Farmers CALM","75",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",53,1
"Douglas","unburned","Farmers CALM","75",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",54,1
"Douglas","unburned","Farmers CALM","75",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",60,1
"Douglas","unburned","Farmers CALM","75",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",56,1
"Douglas","unburned","Farmers CALM","75",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",52,1
"Douglas","unburned","Farmers CALM","75",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",58,1
"Douglas","unburned","Farmers CALM","75",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",59,1
"Douglas","unburned","Farmers CALM","75",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",57,1
"Douglas","unburned","Farmers CALM","75",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",58,1
"Douglas","unburned","Farmers CALM","75",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",62,1
"Douglas","unburned","Farmers CALM","75",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",61,1
"Douglas","unburned","Farmers CALM","75",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",65,1
"Douglas","unburned","Farmers CALM","76",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",54,1
"Douglas","unburned","Farmers CALM","76",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",53,1
"Douglas","unburned","Farmers CALM","76",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",67,1
"Douglas","unburned","Farmers CALM","76",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",47,1
"Douglas","unburned","Farmers CALM","76",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",46,1
"Douglas","unburned","Farmers CALM","76",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",58,1
"Douglas","unburned","Farmers CALM","76",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",55,1
"Douglas","unburned","Farmers CALM","76",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",50,1
"Douglas","unburned","Farmers CALM","76",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",49,1
"Douglas","unburned","Farmers CALM","76",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",57,1
"Douglas","unburned","Farmers CALM","76",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",55,1
"Douglas","unburned","Farmers CALM","76",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",58,1
"Douglas","unburned","Farmers CALM","76",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",54,1
"Douglas","unburned","Farmers CALM","76",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",54,1
"Douglas","unburned","Farmers CALM","76",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",67,1
"Douglas","unburned","Farmers CALM","76",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",56,1
"Douglas","unburned","Farmers CALM","77",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",60,1
"Douglas","unburned","Farmers CALM","77",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",70,1
"Douglas","unburned","Farmers CALM","77",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",64,1
"Douglas","unburned","Farmers CALM","77",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",57,1
"Douglas","unburned","Farmers CALM","77",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",46,1
"Douglas","unburned","Farmers CALM","77",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",50,1
"Douglas","unburned","Farmers CALM","77",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",52,1
"Douglas","unburned","Farmers CALM","77",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",57,1
"Douglas","unburned","Farmers CALM","77",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",53,1
"Douglas","unburned","Farmers CALM","77",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",48,1
"Douglas","unburned","Farmers CALM","77",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",65,1
"Douglas","unburned","Farmers CALM","77",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",64,1
"Douglas","unburned","Farmers CALM","77",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",59,1
"Douglas","unburned","Farmers CALM","77",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",73,1
"Douglas","unburned","Farmers CALM","77",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",70,1
"Douglas","unburned","Farmers CALM","77",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",69,1
"Douglas","unburned","Farmers CALM","78",-9999,2005,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","269",64,1
"Douglas","unburned","Farmers CALM","78",-9999,2006,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",55,1
"Douglas","unburned","Farmers CALM","78",-9999,2007,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","264",53,1
"Douglas","unburned","Farmers CALM","78",-9999,2008,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",63,1
"Douglas","unburned","Farmers CALM","78",-9999,2009,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","259",52,1
"Douglas","unburned","Farmers CALM","78",-9999,2010,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","256",60,1
"Douglas","unburned","Farmers CALM","78",-9999,2011,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",60,1
"Douglas","unburned","Farmers CALM","78",-9999,2012,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","271",66,1
"Douglas","unburned","Farmers CALM","78",-9999,2013,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","251",60,1
"Douglas","unburned","Farmers CALM","78",-9999,2014,"US","Douglas and Jorgenson",64.87646,-147.66708,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","265",67,1
"Douglas","unburned","Farmers CALM","78",-9999,2015,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","260",64,1
"Douglas","unburned","Farmers CALM","78",-9999,2016,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","275",69,1
"Douglas","unburned","Farmers CALM","78",-9999,2017,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","276",67,1
"Douglas","unburned","Farmers CALM","78",-9999,2018,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","287",66,1
"Douglas","unburned","Farmers CALM","78",-9999,2019,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","272",73,1
"Douglas","unburned","Farmers CALM","78",-9999,2020,"US","Douglas and Jorgenson",64.87646,-147.6671,"boreal","N/A","f1","n","n",-9999,"N","L",NA,"EN","u","unburned","273",77,1
